id,property_type,final_score,norm_score,explicit,implicit,freshness,trust,boost
784bdd40,condo,0.0,0.0,5.061982832980592e-35,3.05492495194692e-08,5.0708722577627945e-14,1.16,1.0
36c24474,house,0.0,0.0,2.7207736126669515e-30,0.0057479550948204275,4.5776209359362045e-07,1.16,1.0
ac873eae,land,0.0,0.0,6.458676531969887e-16,0.0,8.690596299982852e-05,1.15,1.0
1a325892,apartment,0.0,0.0,1.7376548889965548e-17,0.008044901096264354,1.9946786770224467e-10,1.1099999999999999,1.0
df7eb9a8,condo,0.0,0.0,1.3457136066584985e-15,0.14294114669158584,7.253604167616024e-11,1.16,1.0
7476f5d0,land,0.0,0.0,1.3848858486660246e-32,0.0,9.688024113583237e-14,1.15,1.0
b5c01535,house,0.0,0.0,6.112495934735403e-127,0.0,8.129023190369327e-12,1.15,1.0
9b21abba,apartment,0.0,0.0,1.7017034443133823e-128,0.027170171027872208,1.0050105413436764e-12,1.1099999999999999,1.0
e91dc6bb,condo,0.0,0.0,8.79328899256145e-129,2.9805358086693784e-05,1.0777781712177581e-10,1.16,1.0
ea53f183,land,0.0,0.0,1.0261036969591569e-122,1.1829505989090997e-11,6.793038446412839e-05,1.15,1.0
8d5fde70,house,0.0,0.0,8.634731594613863e-20,0.0,1.226354476038316e-07,1.1400000000000001,1.0
6660e5eb,apartment,0.0,0.0,5.42883858858818e-19,0.0,9.861672961012786e-06,1.1099999999999999,1.0
3abc5027,condo,0.0,0.0,0.0003053425916330241,0.10539090484102438,1.8715267352511458e-10,1.15,1.0
1b243326,land,0.0,0.0,5.201414124381485e-126,0.0,4.259314075487092e-09,1.15,1.0
6b28431f,house,0.0,0.0,9.279223320212297e-18,0.00010809801227598457,5.603063480525594e-06,1.1400000000000001,1.0
9009855c,apartment,0.0,0.0,0.0016202112315920757,1.9611097873335137e-05,2.5224241335001262e-14,1.1,1.0
4e6b23fc,condo,0.0,0.0,0.004174202248523819,0.0,1.0365610803778312e-05,1.15,1.0
1a21deaf,land,0.0,0.0,0.0025380388884472774,1.3464678834474249e-05,4.4217623672733494e-10,1.15,1.0
17b1fa8a,house,0.0,0.0,4.15760173743616e-127,1.7396216760716497e-08,2.279567884192e-10,1.1400000000000001,1.0
a6d15a2a,apartment,0.0,0.0,7.492960727564882e-20,0.0,0.013255499450225125,1.1,1.0
4cab68d8,condo,0.0,0.0,1.2821822346618011e-16,6.281145020148849e-08,3.4259359417328096e-13,1.15,1.0
a8e5e845,land,0.0,0.0,1.7849762279309966e-31,0.0,5.379462336935956e-10,1.1400000000000001,1.0
c24918b9,house,0.0,0.0,1.5220949424064e-14,9.687050978809207,3.9274643585535e-14,1.1400000000000001,1.0
11963db2,apartment,0.0,0.0,1.2088932256580016e-121,9.259987790939501e-05,6.125932674637321e-12,1.1,1.0
f2cc2f9a,condo,0.0,0.0,9.772400739068195e-34,8.160915681757779e-07,5.776053790522096e-15,1.15,1.0
a3b16ac7,land,0.0,0.0,1.2870222022307108e-17,0.3464428710429715,1.5522563681552377e-09,1.1400000000000001,1.0
4d1f7655,house,0.0,0.0,4.076358332477845e-19,0.015197313968279624,0.0019603060929379254,1.13,1.0
086b390a,apartment,0.0,0.0,0.016601610214575655,2.1732244590112512e-07,7.010946029041674e-12,1.1,1.0
253f4c79,condo,0.0,0.0,4.188369630086723e-18,0.0,1.0379177183439617e-05,1.15,1.0
fdd58d7d,land,0.0,0.0,3.1198968491876222e-15,6.418678459143472e-10,3.9105446712847775e-11,1.1400000000000001,1.0
f3bd64e5,house,0.0,0.0,1.6293587456825992e-16,2.4718270602410137,2.2582620853653707e-06,1.13,1.0
9421ea78,apartment,0.0,0.0,1.3874059544035489e-33,9.699102129154758e-06,1.401412064998435e-15,1.09,1.0
c6f168a7,condo,0.0,0.0,4.620340956879491e-130,0.006588274071809505,1.5860006158785633e-11,1.15,1.0
07c029e4,land,0.0,0.0,9.699713850559004e-18,0.0,1.238899761710228e-09,1.13,1.0
2df2983a,house,0.0,0.0,0.006427947515874609,0.07939684330246377,1.8075555787547057e-14,1.12,1.0
59fbb20f,apartment,0.0,0.0,8.244679693556756e-127,0.04648816211976425,1.0931598715611897e-11,1.09,1.0
676b704b,condo,0.0,0.0,2.003092135522117e-30,0.005968537515901026,5.040778916042269e-13,1.1400000000000001,1.0
08033cf4,land,0.0,0.0,0.0020688103331105152,0.0,0.00218985195459567,1.12,1.0
a1069f46,house,0.0,0.0,1.0639198103582533e-18,1.5368094025410258e-06,1.1335298204552235e-05,1.12,1.0
a1f02cf4,apartment,0.0,0.0,5.416810971945026e-18,0.0003893584909490112,0.02495029592932898,1.09,1.0
90e5acd0,condo,0.0,0.0,0.005087906940351177,0.0,4.36846065226009e-06,1.1400000000000001,1.0
9025e991,house,0.0,0.0,2.6456126376022004e-133,0.10500837457656848,1.5451890271502723e-13,1.12,1.0
5de102af,land,0.0,0.0,3.840396739490533e-127,0.0009564809875862422,0.005397664784170902,1.12,1.0
6e691d44,apartment,0.0,0.0,0.0006773203254695152,0.0,3.333027120445166e-09,1.08,1.0
28eecb0c,condo,0.0,0.0,1.4661979539100544e-15,2.791172308362386e-07,3.654491558880454e-11,1.1400000000000001,1.0
80fec113,land,0.0,0.0,1.4691511935692353e-31,3.861019229641586e-09,0.007340866136716367,1.12,1.0
dcd60758,house,0.0,0.0,0.04990732896374931,0.884775425826038,2.388706628668808e-06,1.12,1.0
67ccdfc7,apartment,0.0,0.0,7.10751417799929e-30,0.0,2.362806032367156e-09,1.08,1.0
bef59cdc,condo,0.0,0.0,0.008759949054952846,1.3790771589471285,1.569773019933313e-06,1.13,1.0
ee3ab5ba,house,0.0,0.0,1.8846350396499114e-133,1.0590622335620223e-07,1.4847070315872862e-07,1.12,1.0
02e33b42,land,0.0,0.0,4.5973177658727253e-119,0.10396965907293067,1.2048778602936047e-09,1.1099999999999999,1.0
b2dd4ec2,apartment,0.0,0.0,1.161650182912454e-16,0.0,7.639970638340422e-12,1.08,1.0
57393682,condo,0.0,0.0,4.8893050873855784e-34,0.011073174879020755,0.010392850076262472,1.13,1.0
a85ae7cf,house,0.0,0.0,2.591966178376136e-129,1.5969090563105166,3.435107922986442e-12,1.1099999999999999,1.0
ea1b7bec,land,0.0,0.0,0.00207474978298761,0.0,0.002873110391241705,1.1099999999999999,1.0
099da29c,apartment,0.0,0.0,5.862041437978213e-33,0.7829738116041961,1.2972262299322742e-13,1.07,1.0
c863cb19,condo,0.0,0.0,0.0025331760862205167,4.31063125245509e-07,6.303769901893138e-12,1.13,1.0
1cf39a5f,land,0.0,0.0,1.9782555411706343e-126,0.0,4.3226002189290245e-12,1.1099999999999999,1.0
ff69fb0b,house,0.0,0.0,5.359338710528407e-18,0.08266306110526457,3.346770906564475e-05,1.1099999999999999,1.0
b5d682c4,apartment,0.0,0.0,0.002944955268734364,0.0,6.406937072733599e-08,1.07,1.0
648c91c8,condo,0.0,0.0,8.102196213285656e-132,0.0,4.871658461081282e-07,1.13,1.0
4b8af2dc,land,0.0,0.0,1.3805853738906002e-33,2.5121597734290985e-08,1.4102152265491869e-15,1.1,1.0
600ab5ff,house,0.0,0.0,9.921381410055304e-30,1.0029059775801277,1.488145314464706e-09,1.1,1.0
1f7ce074,apartment,0.0,0.0,2.3666026604872243e-19,2.749579935030397e-06,0.00023825076936845725,1.06,1.0
9d535b90,condo,0.0,0.0,7.0354288550853e-32,6.501060046032769e-07,0.001020184561752032,1.13,1.0
5bf92987,land,0.0,0.0,2.1471878773390346e-127,0.000438909082775479,3.083004967445958e-10,1.1,1.0
7f81177d,house,0.0,0.0,0.017199265670679764,0.4644976541713171,2.8768430123243013e-06,1.1,1.0
c5eaec53,apartment,0.0,0.0,0.01975315247195967,0.0,1.1872094004679621e-05,1.06,1.0
e04cc0ee,condo,0.0,0.0,4.955082799359241e-17,0.0,4.5124248746130385e-12,1.13,1.0
82cff694,land,0.0,0.0,5.586466811721887e-17,0.0008197132159827673,2.7525104186314527e-09,1.09,1.0
ceab89f8,house,0.0,0.0,6.76975017794026e-30,0.006689183175500279,7.739748841299921e-15,1.09,1.0
9d492c59,apartment,0.0,0.0,1.2364638998938575e-18,0.0,4.554056165778676e-05,1.06,1.0
66f4ca41,condo,0.0,0.0,3.006796724348504e-17,0.0,0.00017957651187284473,1.12,1.0
84901ead,house,0.0,0.0,3.9579562084432276e-18,8.227385278917549e-10,1.3096089230382747e-07,1.09,1.0
f3dde0f4,land,0.0,0.0,0.0012670205493527835,0.09388696884421575,0.02067518633646285,1.09,1.0
4dfb6e61,apartment,0.0,0.0,4.3555386027191875e-32,7.260274523882699e-10,0.009936243603676438,1.06,1.0
0cd13db6,condo,0.0,0.0,7.046589258006625e-17,0.0,4.596527460517372e-10,1.12,1.0
f10394d8,land,0.0,0.0,0.000733029841483308,0.040802831179875494,3.269367181153814e-07,1.08,1.0
85379d78,house,0.0,0.0,3.613263901235708e-31,0.0,1.2405340098003785e-15,1.08,1.0
b601f5d5,apartment,0.0,0.0,0.0011618849623439885,7.290423582594841e-08,0.002152908452051517,1.05,1.0
54f2fd20,condo,0.0,0.0,1.9618282371096313e-119,1.4682456387266851,1.2268426794072203e-09,1.1099999999999999,1.0
bea0dd2b,land,0.0,0.0,3.4950231547528295e-121,0.10624882612970128,1.0972391634988191e-13,1.08,1.0
b760e9eb,house,0.0,0.0,0.001925082722972669,1.4890796939721386e-06,3.222438368833504e-14,1.07,1.0
c86a3d3b,apartment,0.0,0.0,2.671076101209836e-35,0.00011449601217564974,1.13214586110061e-13,1.05,1.0
db282519,condo,0.0,0.0,3.8077377724863304e-33,3.5285833105544363e-07,0.0013296930870605145,1.1099999999999999,1.0
92a65308,land,0.0,0.0,3.7328714674815602e-34,0.0,6.10979080997018e-14,1.08,1.0
93fbb8af,house,0.0,0.0,7.269710905149214e-28,0.5953161409788147,3.815483324600992e-12,1.07,1.0
df84613f,apartment,0.0,0.0,2.0837511211689967e-129,5.347742367236204e-09,6.541012452524365e-12,1.05,1.0
ab7f116b,condo,0.0,0.0,1.4960089272674445e-123,2.1062623467414366e-09,1.782723631820968e-15,1.1099999999999999,1.0
e622e597,land,0.0,0.0,0.015121110453918413,0.0016231024730807273,0.07732359209965722,1.08,1.0
d7f53681,house,0.0,0.0,1.0943525109680002e-30,0.3439792290314139,3.586350217042697e-15,1.07,1.0
0495569a,apartment,0.0,0.0,3.414328293704246e-126,0.03486800005891132,2.2468380296132326e-13,1.05,1.0
54ccfce9,condo,0.0,0.0,0.0045557103433300885,0.0,5.687434305792429e-10,1.1099999999999999,1.0
6d40f8ac,land,0.0,0.0,3.461427248359929e-32,0.0,4.2796174591256425e-05,1.07,1.0
b2c15173,house,0.0,0.0,2.317439675782151e-123,0.5139456639201357,9.987895444387552e-09,1.06,1.0
927e19a7,apartment,0.0,0.0,5.61821247634376e-129,0.06907550890871737,1.270431787533687e-06,1.05,1.0
9a1d3ad7,condo,0.0,0.0,2.7694362399769164e-125,13.055820282204149,1.7101917358612838e-05,1.1,1.0
38c54be9,land,0.0,0.0,5.321891926961687e-122,1.3266249886820837e-09,2.306116656217972e-09,1.07,1.0
1e76c386,house,0.0,0.0,3.225127234516937e-17,0.014976976332541015,2.066756272277997e-05,1.06,1.0
257116ee,apartment,0.0,0.0,8.437643798900927e-125,0.0,8.883393310917951e-08,1.04,1.0
e47e9ad6,condo,0.0,0.0,0.00016985773994894767,4.8825260055129496e-09,0.010422286414549028,1.1,1.0
8d594864,land,0.0,0.0,9.711526565734143e-126,3.4942126989323077e-10,1.979997190595955e-11,1.07,1.0
93c2f1a5,house,0.0,0.0,2.4572861303523208e-119,0.016226295647722752,0.00010032384829012045,1.06,1.0
42b90969,apartment,0.0,0.0,3.254717312245401e-35,5.707867343618591e-11,2.111627763404863e-13,1.04,1.0
c8f5801c,condo,0.0,0.0,1.3976714873867976e-18,0.06676460724032114,9.20343314088732e-09,1.1,1.0
932da21c,land,0.0,0.0,1.2391142483182068e-30,1.5017176810958792,2.197602963198984e-06,1.07,1.0
b660fba8,house,0.0,0.0,2.9259070527641515e-20,1.048964466746047e-06,0.07415144075330647,1.05,1.0
58162666,apartment,0.0,0.0,3.3165743950993924e-35,0.004070725644430256,0.08211686881901083,1.03,1.0
b23d7d08,condo,0.0,0.0,0.0023614092954096816,0.00022407926990057966,7.620434956790063e-09,1.1,1.0
00aeaf4b,land,0.0,0.0,6.570536760774364e-35,0.0054681135445997465,1.01481912291852e-08,1.07,1.0
766b6179,house,0.0,0.0,0.005204873484930346,0.00014618314355518142,2.5887595358703356e-12,1.05,1.0
1cf90808,apartment,0.0,0.0,0.0031870606854349785,7.332338359081697e-10,3.438616150675254e-11,1.03,1.0
0e7111ba,condo,0.0,0.0,1.949142227578861e-125,0.044696939379831935,6.749135568903081e-15,1.09,1.0
361f3fbf,land,0.0,0.0,0.0009486235378308753,1.908343603673729,0.00012893922242217042,1.07,1.0
e40aca50,house,0.0,0.0,1.11546090611989e-126,0.01643615052303209,8.169960523579201e-07,1.05,1.0
2ce03f3d,apartment,0.0,0.0,5.84607117920519e-34,3.849218075658901e-06,1.6439779728488404e-10,1.02,1.0
f9d3f777,condo,0.0,0.0,8.219939633597358e-123,0.0,0.00029118136149848143,1.09,1.0
82d908a1,land,0.0,0.0,9.303380552214834e-135,0.0013673240070986672,2.576736596529194e-07,1.07,1.0
28aa5a91,house,0.0,0.0,5.614883739366934e-16,0.0005058955764232869,0.0003815498702585095,1.05,1.0
5db4b2b0,apartment,0.0,0.0,0.00027767216692505957,0.0,5.13724607002235e-11,1.02,1.0
2f192555,condo,0.0,0.0,0.00368372621597037,0.19918581854233305,2.3365693116181985e-07,1.09,1.0
b61a3391,land,0.0,0.0,0.012347067943511343,0.0,2.2786037982183366e-13,1.06,1.0
b76f0e0e,house,0.0,0.0,5.132968945075517e-32,0.020869757279675168,5.515546300156643e-07,1.03,1.0
8ad15ba4,apartment,0.0,0.0,0.001420173811615671,2.1647118705112062e-09,5.5213572799929577e-11,1.02,1.0
29382668,condo,0.0,0.0,3.358684981714818e-16,0.006516859355597346,1.906537031898758e-13,1.09,1.0
291c4641,land,0.0,0.0,2.7865986825716633e-30,0.0,2.614729520919006e-06,1.06,1.0
67621671,house,0.0,0.0,0.028600860131429706,0.1363549173802394,1.1879166020185603e-12,1.03,1.0
d5b10ee9,apartment,0.0,0.0,0.0006221682991517105,2.40637022512441,0.00020616116803855695,1.01,1.0
3df4a81f,condo,0.0,0.0,9.144000485664878e-124,0.0,4.32537300246658e-14,1.09,1.0
adeb8a82,land,0.0,0.0,3.0463815784958936e-19,4.02876538887312e-11,4.441854223454327e-11,1.05,1.0
f85a2943,house,0.0,0.0,1.3406739881543731e-126,3.495804218577567e-10,1.0730752722930359e-09,1.03,1.0
9d15cc8d,apartment,0.0,0.0,1.474658173593422e-29,0.0,4.025660942416574e-08,1.01,1.0
dda4df67,condo,0.0,0.0,2.4352106130013604e-127,2.96549968324508e-05,1.1225195651271503e-09,1.08,1.0
a70a5f22,land,0.0,0.0,1.4528508719587178e-32,0.0,2.525040099910237e-10,1.05,1.0
a95d6067,house,0.0,0.0,9.93394684564e-28,0.0003957734399083469,1.6370642805027137e-05,1.01,1.0
0b15ea0c,apartment,0.0,0.0,1.1856700415630832e-17,5.022849398903398e-10,1.0406931561498221e-11,1.0,1.0
8bb82957,condo,0.0,0.0,3.931393421113788e-122,0.05513547535581685,2.295805925479488e-11,1.07,1.0
1d38d33e,land,0.0,0.0,0.01175614965824418,0.6916222673610579,6.765929203870391e-15,1.05,1.0
dd87ba6e,apartment,0.0,0.0,0.000773129832083243,0.0,1.4417926153386265e-10,1.0,1.0
6974cea2,house,0.0,0.0,5.3277983331932984e-33,0.319131915156844,1.6617148188617003e-06,1.0,1.0
84003d70,condo,0.0,0.0,6.855648371422645e-34,0.0162037284580351,0.04252366996723431,1.06,1.0
018029c5,land,0.0,0.0,2.3717182624073185e-16,1.180320534455218e-07,1.4263894454528252e-13,1.05,1.0
75d12841,apartment,0.0,0.0,2.932907123690358e-31,0.0016600404217850047,3.964873133249955e-14,1.0,1.0
4905587c,house,0.0,0.0,0.013691942999868301,1.9701749541158712e-10,9.232759776965544e-06,1.0,1.0
58f3915a,condo,0.0,0.0,1.7950365850412946e-120,3.1387364994137585e-05,1.1481652107365703e-11,1.06,1.0
47fc31b0,land,0.0,0.0,8.596399066471654e-124,0.00013812838870525985,0.03462115345077984,1.04,1.0
cd41ee82,apartment,0.0,0.0,1.4270101327693665e-17,0.00024797012480974893,5.252205946741828e-06,1.0,1.0
e7edcc8a,house,0.0,0.0,4.712767776499871e-29,0.0,5.143634806571816e-07,1.0,1.0
4f5ab9f5,condo,0.0,0.0,7.176759543978639e-132,0.039688473701858025,2.6484307431297677e-06,1.05,1.0
d7934e3b,land,0.0,0.0,0.008107627538363993,0.010005514552847873,1.290321093252782e-08,1.04,1.0
cd0ea63e,apartment,0.0,0.0,0.003221267288005749,0.0,1.1326350794320953e-08,1.0,1.0
b8a3e984,house,0.0,0.0,1.3271088845264023e-31,0.0,2.021335449398343e-15,0.99,1.0
0b5e13fc,condo,0.0,0.0,2.862083970656823e-124,0.007472542342267909,3.038428794268491e-06,1.05,1.0
96658ea0,land,0.0,0.0,1.2055191510848832e-123,0.00018551665937490102,5.249491067879517e-09,1.04,1.0
ae289dc9,apartment,0.0,0.0,1.0896437923479724e-20,0.0,7.345758992897069e-13,1.0,1.0
47fa50ce,house,0.0,0.0,1.2334904220105932e-125,0.002737588021503834,4.2260104826398615e-12,0.99,1.0
53455ee7,condo,0.0,0.0,2.3707052642113186e-17,0.18376147524569175,3.255390842633e-10,1.05,1.0
c55fa170,land,0.0,0.0,1.7120153807221925e-122,0.0,0.002598457156101002,1.04,1.0
f6536068,apartment,0.0,0.0,4.026676211664721e-123,0.07691547215993137,5.383849571702843e-12,0.99,1.0
21b3a839,house,0.0,0.0,0.01824065956711272,2.457272124026921,1.1687337332892158e-13,0.99,1.0
3249eb5e,condo,0.0,0.0,1.515012046116968e-15,0.7038977612906098,0.0030412252334986144,1.05,1.0
1afb0a94,land,0.0,0.0,3.95513332455296e-20,4.631186813395083e-09,2.7084015968006266e-13,1.03,1.0
062d7159,apartment,0.0,0.0,0.0015196394639331449,0.0,1.3529593457961682e-06,0.99,1.0
5542fc21,house,0.0,0.0,0.0011109733295533416,0.0,1.7404518315862672e-13,0.99,1.0
97b699aa,condo,0.0,0.0,3.0610461886908595e-129,0.008389905683244738,3.1946599443093366e-08,1.05,1.0
531dde52,land,0.0,0.0,0.012855348088095029,0.002186165139907203,2.1069876888160595e-09,1.03,1.0
5fc85287,apartment,0.0,0.0,2.5402912295414693e-18,0.0003096753379632678,2.7238538743216835e-10,0.99,1.0
af9b3204,house,0.0,0.0,2.383448370620209e-128,0.0,0.030447706280573052,0.99,1.0
bf3a48e6,condo,0.0,0.0,5.020671345892501e-17,1.6959394137158308e-07,4.967852801406479e-08,1.04,1.0
26451425,land,0.0,0.0,1.949734465629526e-29,1.8606389345805905e-06,1.204659903064246e-07,1.03,1.0
13aaeba3,house,0.0,0.0,0.018420917537226085,0.0,1.9220161992393284e-05,0.99,1.0
71ab4b97,apartment,0.0,0.0,3.2727524610571986e-18,0.0,1.3071177530163176e-07,0.99,1.0
122b10c7,condo,0.0,0.0,1.2022173754344991e-29,7.252988296207986e-06,0.0006434970132025997,1.04,1.0
c76eab86,land,0.0,0.0,5.52958728912834e-31,2.2315039029131664e-06,0.005882895032958793,1.03,1.0
f06606a6,house,0.0,0.0,1.959583809847792e-18,6.932276871899258e-05,3.8341360980608554e-12,0.99,1.0
75a5b498,apartment,0.0,0.0,1.1167150634114977e-124,0.0,5.814132936842414e-13,0.98,1.0
15435631,condo,0.0,0.0,1.133965765684215e-17,0.02149092632595776,1.3515442772411081e-08,1.04,1.0
f6cf5a5e,land,0.0,0.0,3.578355645305992e-34,0.011872918785163748,4.201154862801448e-09,1.02,1.0
773d428e,house,0.0,0.0,2.929120419869593e-30,0.0,0.01058961499380456,0.99,1.0
220ef15f,apartment,0.0,0.0,1.2768100169729518e-19,0.6363824761558874,6.70757293569912e-07,0.98,1.0
adecb01f,condo,0.0,0.0,2.6317101146731926e-31,0.0,2.5160948416469956e-13,1.04,1.0
fa0663bc,land,0.0,0.0,2.435237040589985e-30,1.387380973750351e-05,8.922540128047807e-07,1.02,1.0
85291cd2,house,0.0,0.0,7.100997928941445e-31,0.0,1.677137087426536e-09,0.98,1.0
88c8b266,apartment,0.0,0.0,8.75969434001136e-16,2.791706073443242e-11,0.06230439964025967,0.98,1.0
313441d6,condo,0.0,0.0,7.101932544860925e-16,0.0,8.798503796394956e-07,1.04,1.0
9a2926fe,land,0.0,0.0,6.374830787760338e-123,0.0,7.4341902975404966e-06,1.02,1.0
3b555e71,house,0.0,0.0,0.0027265555246216845,1.1054163467399777e-08,0.0016918585643416048,0.98,1.0
034fa508,apartment,0.0,0.0,6.441142262016004e-120,6.360765748621449e-06,5.267357693924336e-07,0.98,1.0
214bde2a,condo,0.0,0.0,0.0033466120394205967,0.00010793138004365323,7.125707963691029e-05,1.03,1.0
357d8658,land,0.0,0.0,1.5927868963439825e-129,0.0001617912398057514,0.00052776906046952,1.02,1.0
0387012c,house,0.0,0.0,1.3366984978392498e-17,0.2707977552046986,3.3505684773343435e-10,0.98,1.0
df354305,apartment,0.0,0.0,0.04047717476581699,0.0,4.4855405158778457e-14,0.98,1.0
81052d9d,condo,0.0,0.0,0.030712282638715806,0.0,0.0003957774751388511,1.03,1.0
353a6802,land,0.0,0.0,0.0011196843001787906,0.0014239536956751348,6.396728124311629e-09,1.01,1.0
9dc7fd8c,house,0.0,0.0,2.0003036322025383e-19,0.5534409392418825,2.9132015936839305e-06,0.98,1.0
cb8c82bd,apartment,0.0,0.0,1.2243765546965625e-17,0.013879137628872164,0.0009603366612153519,0.98,1.0
16d17996,condo,0.0,0.0,3.74256871023789e-18,0.0,3.833858988459763e-06,1.02,1.0
13c55002,land,0.0,0.0,2.9926231178936945e-20,1.4387400738552923e-05,1.748149751059539e-09,1.01,1.0
ab8b4b0b,house,0.0,0.0,3.5592260088208773e-122,3.4237037947320528,2.098084750009466e-06,0.98,1.0
8f309996,apartment,0.0,0.0,0.0007806775125818859,0.0,6.054421450255899e-13,0.97,1.0
75ea0ec0,condo,0.0,0.0,1.4982503971930884e-17,0.0,0.004438652701537193,1.02,1.0
694a1ffb,land,0.0,0.0,4.457633752239551e-19,3.7221377327948556e-08,0.05352650704326789,1.01,1.0
66a499be,house,0.0,0.0,3.934679161749427e-30,0.23537274211210568,0.051673048203261435,0.97,1.0
1f5687da,apartment,0.0,0.0,6.145240119048116e-20,0.0,7.137335942270889e-05,0.97,1.0
4b98df30,condo,0.0,0.0,3.084232940914882e-17,1.104586000050271e-06,7.848878950587373e-10,1.02,1.0
a40bf26c,land,0.0,0.0,1.9672373444069702e-29,0.0,2.0570233644773105e-10,1.01,1.0
2505490f,house,0.0,0.0,1.19889450429153e-126,1.1765977559244039,1.3967552730178926e-12,0.97,1.0
0f64be81,apartment,0.0,0.0,1.4049459343900275e-121,0.00016425484784794343,0.0014507717596532637,0.97,1.0
24d269cb,condo,0.0,0.0,4.797467744761102e-129,0.0,0.031862905266384904,1.02,1.0
a9bac025,land,0.0,0.0,1.2363878402375775e-31,7.899605973308457e-08,5.361550374651668e-10,1.0,1.0
42f5f2c1,house,0.0,0.0,2.1310766509010564e-15,6.557300829135069,1.9552977020035845e-15,0.97,1.0
c4a7badf,apartment,0.0,0.0,6.848758348575356e-35,5.20574223822753e-06,4.493310412093457e-05,0.97,1.0
4f151ebb,condo,0.0,0.0,4.089060058755917e-33,9.803517033298835e-05,3.185989533150716e-08,1.01,1.0
2ef124c7,land,0.0,0.0,1.3786379596054874e-33,0.0,1.4812920937369365e-05,1.0,1.0
f87480d7,house,0.0,0.0,7.517816885512451e-33,0.0,6.216497795174142e-06,0.97,1.0
1e6c1049,apartment,0.0,0.0,1.388068381915392e-34,0.0,7.893329658855268e-06,0.97,1.0
541f616b,condo,0.0,0.0,1.0266009581688912e-33,0.0,0.002998029359782804,1.01,1.0
49d09424,land,0.0,0.0,7.657935149169487e-31,0.0,1.53099547620083e-06,1.0,1.0
a162f642,house,0.0,0.0,3.5797530083403837e-130,6.727622024919883,1.1365059227788442e-05,0.97,1.0
3559c1ac,apartment,0.0,0.0,4.440468909004249e-15,1.404845300728503e-07,5.620320832306634e-12,0.97,1.0
a8f37d56,condo,0.0,0.0,9.418912962043264e-18,0.0,2.2080335558978965e-05,1.0,1.0
f69ee29c,land,0.0,0.0,3.4375946621764347e-121,2.6810683181039074e-08,6.7954144470351965e-06,1.0,1.0
b0f10fe8,house,0.0,0.0,1.3367770829182226e-122,0.0,1.1162858846607395e-06,0.97,1.0
622daa42,apartment,0.0,0.0,0.014084371151165313,0.0036200077821628425,1.292522321157524e-08,0.97,1.0
98fdd838,condo,0.0,0.0,2.5200844617496597e-128,0.0,0.0012433482462543566,1.0,1.0
7fa23978,land,0.0,0.0,7.825962502972344e-127,3.4087657005514383e-08,0.017653115333339343,1.0,1.0
416ee6bc,house,0.0,0.0,4.345613794145474e-31,0.0,4.5707270786938073e-10,0.97,1.0
4a2faae6,apartment,0.0,0.0,0.005654243759627267,0.0,5.4926325398233656e-11,0.97,1.0
b9a5b171,condo,0.0,0.0,7.885868160918242e-18,0.00033058003921816287,1.7313628348107754e-07,1.0,1.0
68635acb,land,0.0,0.0,1.4815315873836173e-30,0.0,6.789484925255521e-07,1.0,1.0
a729fa38,apartment,0.0,0.0,3.637930196117425e-121,2.7533690542921663e-08,2.245683944607017e-14,0.97,1.0
b0186ccd,house,0.0,0.0,1.152283902130216e-19,0.16258043743698916,1.9095598573656522e-09,0.96,1.0
d3ce5cfc,land,0.0,0.0,5.468116144562479e-18,0.000207212267916532,0.0746238492846089,0.99,1.0
1c163531,condo,0.0,0.0,5.847845997363023e-30,0.0,2.5660573579267424e-10,0.99,1.0
7a701d39,apartment,0.0,0.0,4.412962711473946e-119,0.0,0.00043306767973708246,0.97,1.0
62e8d950,house,0.0,0.0,3.837618627123974e-28,1.68175377414814e-06,5.075400447812459e-11,0.96,1.0
a44e51c7,land,0.0,0.0,6.118099695203236e-17,9.36992304553514e-10,2.459069714606519e-11,0.99,1.0
75cd20f5,condo,0.0,0.0,3.5059770386741044e-17,7.525755354447151e-07,0.0019349133446560658,0.99,1.0
0b82f61e,apartment,0.0,0.0,0.0046136556925562245,4.920120989900101,4.3258574425212256e-10,0.97,1.0
91f742ae,house,0.0,0.0,3.6493000896287038e-121,3.830773533482089e-05,9.586400881793566e-14,0.96,1.0
53dc1df5,land,0.0,0.0,9.610708750913071e-130,0.00424421568645082,2.1813795022753833e-05,0.99,1.0
dfb2370d,condo,0.0,0.0,8.51624293327401e-18,0.07519281626423337,4.300816525080627e-09,0.99,1.0
87257b2d,apartment,0.0,0.0,6.019227240580705e-126,0.0020421515412230697,3.5168916244591423e-12,0.96,1.0
dbdf9b36,house,0.0,0.0,6.378984628142027e-120,0.4075845694592004,0.0005008262512376474,0.96,1.0
2d641111,land,0.0,0.0,2.921992170425527e-18,0.18811401271694728,4.0663826457509556e-14,0.99,1.0
817d3be1,condo,0.0,0.0,1.8951420829592776e-131,1.522559447143803e-09,1.0450518568781162e-08,0.99,1.0
b6dc9de2,apartment,0.0,0.0,5.182263860853221e-125,0.0009466394845327678,1.2316112271465193e-14,0.96,1.0
8ab9e3da,house,0.0,0.0,2.181832650127767e-129,0.18045550490124299,0.00019587390339454884,0.96,1.0
ce0a93c4,land,0.0,0.0,5.598449530113838e-119,0.0001515969096237872,3.3975999993324753e-10,0.99,1.0
8b486f81,condo,0.0,0.0,1.174914413870557e-16,0.0,8.645352638695118e-11,0.98,1.0
